"","Country.Code","datatopic","percountry_indicators"
"524","ARG","Private Sector & Trade: Trade facilitation",8
"525","ARG","Private Sector & Trade: Trade price indices",2
"526","ARG","Private Sector & Trade: Travel & tourism",10
"527","ARG","Public Sector: Conflict & fragility",5
"528","ARG","Public Sector: Defense & arms trade",8
"529","ARG","Public Sector: Government finance",1
"530","ARG","Public Sector: Government finance: Deficit & financing",8
"531","ARG","Public Sector: Government finance: Expense",13
"532","ARG","Public Sector: Government finance: Revenue",22
"533","ARG","Public Sector: Policy & institutions",51
"534","ARG","Social Protection & Labor: Economic activity",59
"535","ARG","Social Protection & Labor: Labor force structure",28
"536","ARG","Social Protection & Labor: Migration",9
"537","ARG","Social Protection & Labor: Unemployment",27
"538","ARG","Trade",24
"539","ARG",NA,27
"540","ARM","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"541","ARM","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"542","ARM","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"543","ARM","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"544","ARM","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"545","ARM","Economic Policy & Debt: External debt: Debt outstanding",10
"546","ARM","Economic Policy & Debt: External debt: Debt ratios & other items",11
"547","ARM","Economic Policy & Debt: External debt: Debt service",5
"548","ARM","Economic Policy & Debt: External debt: Net flows",19
"549","ARM","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"550","ARM","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"551","ARM","Economic Policy & Debt: National accounts: Growth rates",16
"552","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"553","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"554","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"555","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"556","ARM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"557","ARM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"558","ARM","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"559","ARM","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"560","ARM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"561","ARM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"562","ARM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"563","ARM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"564","ARM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"565","ARM","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"566","ARM","Economic Policy & Debt: Official development assistance",58
"567","ARM","Economic Policy & Debt: Purchasing power parity",13
"568","ARM","Education: Efficiency",18
"569","ARM","Education: Inputs",42
"570","ARM","Education: Outcomes",49
"571","ARM","Education: Participation",44
"572","ARM","Employment and Time Use",1
"573","ARM","Environment: Agricultural production",11
"574","ARM","Environment: Biodiversity & protected areas",6
"575","ARM","Environment: Density & urbanization",12
"576","ARM","Environment: Emissions",47
"577","ARM","Environment: Energy production & use",27
"578","ARM","Environment: Freshwater",9
"579","ARM","Environment: Land use",24
"580","ARM","Environment: Natural resources contribution to GDP",6
"581","ARM","Financial Sector: Access",12
"582","ARM","Financial Sector: Assets",14
"583","ARM","Financial Sector: Capital markets",6
"584","ARM","Financial Sector: Exchange rates & prices",9
"585","ARM","Financial Sector: Interest rates",5
"586","ARM","Financial Sector: Monetary holdings (liabilities)",4
"587","ARM","Gender: Agency",2
"588","ARM","Gender: Health",7
"589","ARM","Gender: Participation & access",2
"590","ARM","Gender: Public life & decision making",3
"591","ARM","Health",2
"592","ARM","Health: Disease prevention",23
"593","ARM","Health: Health systems",22
"594","ARM","Health: Mortality",39
"595","ARM","Health: Nutrition",29
"596","ARM","Health: Population: Dynamics",13
"597","ARM","Health: Population: Structure",58
"598","ARM","Health: Reproductive health",14
"599","ARM","Health: Risk factors",31
"600","ARM","Health: Universal Health Coverage",10
"601","ARM","Infrastructure: Communications",15
"602","ARM","Infrastructure: Technology",12
"603","ARM","Infrastructure: Transportation",6
"604","ARM","Poverty: Income distribution",9
"605","ARM","Poverty: Poverty rates",10
"606","ARM","Poverty: Shared prosperity",5
"607","ARM","Private Sector & Trade: Business environment",33
"608","ARM","Private Sector & Trade: Exports",23
"609","ARM","Private Sector & Trade: Imports",23
"610","ARM","Private Sector & Trade: Private infrastructure investment",8
"611","ARM","Private Sector & Trade: Total merchandise trade",1
"612","ARM","Private Sector & Trade: Trade facilitation",7
"613","ARM","Private Sector & Trade: Trade price indices",2
"614","ARM","Private Sector & Trade: Travel & tourism",10
"615","ARM","Public Sector: Conflict & fragility",5
"616","ARM","Public Sector: Defense & arms trade",8
"617","ARM","Public Sector: Government finance",1
"618","ARM","Public Sector: Government finance: Deficit & financing",10
"619","ARM","Public Sector: Government finance: Expense",13
"620","ARM","Public Sector: Government finance: Revenue",20
"621","ARM","Public Sector: Policy & institutions",72
"622","ARM","Social Protection & Labor: Economic activity",56
"623","ARM","Social Protection & Labor: Labor force structure",28
"624","ARM","Social Protection & Labor: Migration",9
"625","ARM","Social Protection & Labor: Unemployment",27
"626","ARM","Trade",24
"627","ARM",NA,27
"628","ASM","Economic Policy & Debt: Balance of payments: Capital & financial account",2
"629","ASM","Economic Policy & Debt: National accounts: Adjusted savings & income",8
"630","ASM","Economic Policy & Debt: National accounts: Growth rates",6
"631","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",2
"632","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",5
"633","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"634","ASM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",5
"635","ASM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",7
"636","ASM","Economic Policy & Debt: National accounts: Shares of GDP & other",6
"637","ASM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",2
"638","ASM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",4
"639","ASM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",3
"640","ASM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",5
"641","ASM","Economic Policy & Debt: Purchasing power parity",3
"642","ASM","Education: Inputs",18
"643","ASM","Education: Outcomes",21
"644","ASM","Education: Participation",25
"645","ASM","Environment: Agricultural production",4
"646","ASM","Environment: Biodiversity & protected areas",7
"647","ASM","Environment: Density & urbanization",7
"648","ASM","Environment: Emissions",22
"649","ASM","Environment: Energy production & use",10
"650","ASM","Environment: Land use",21
"651","ASM","Environment: Natural resources contribution to GDP",6
"652","ASM","Financial Sector: Exchange rates & prices",6
"653","ASM","Health: Disease prevention",6
"654","ASM","Health: Health systems",1
"655","ASM","Health: Mortality",7
"656","ASM","Health: Population: Dynamics",6
"657","ASM","Health: Population: Structure",58
"658","ASM","Health: Reproductive health",3
"659","ASM","Health: Risk factors",2
"660","ASM","Infrastructure: Communications",7
"661","ASM","Infrastructure: Technology",2
"662","ASM","Infrastructure: Transportation",5
"663","ASM","Private Sector & Trade: Exports",13
"664","ASM","Private Sector & Trade: Imports",13
"665","ASM","Private Sector & Trade: Total merchandise trade",1
"666","ASM","Private Sector & Trade: Trade price indices",2
"667","ASM","Private Sector & Trade: Travel & tourism",3
"668","ASM","Public Sector: Conflict & fragility",4
"669","ASM","Public Sector: Policy & institutions",38
"670","ASM","Social Protection & Labor: Economic activity",1
"671","ASM","Social Protection & Labor: Labor force structure",7
"672","ASM","Social Protection & Labor: Migration",3
"673","ASM","Social Protection & Labor: Unemployment",6
"674","ASM","Trade",5
"675","ATG","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"676","ATG","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"677","ATG","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",21
"678","ATG","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"679","ATG","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"680","ATG","Economic Policy & Debt: National accounts: Adjusted savings & income",13
"681","ATG","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"682","ATG","Economic Policy & Debt: National accounts: Growth rates",6
"683","ATG","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",4
"684","ATG","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"685","ATG","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"686","ATG","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",5
"687","ATG","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"688","ATG","Economic Policy & Debt: National accounts: Shares of GDP & other",8
"689","ATG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"690","ATG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",2
"691","ATG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",4
"692","ATG","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"693","ATG","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",4
"694","ATG","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"695","ATG","Economic Policy & Debt: Official development assistance",47
"696","ATG","Economic Policy & Debt: Purchasing power parity",11
"697","ATG","Education: Efficiency",19
"698","ATG","Education: Inputs",41
"699","ATG","Education: Outcomes",30
"700","ATG","Education: Participation",42
"701","ATG","Employment and Time Use",1
"702","ATG","Environment: Agricultural production",10
"703","ATG","Environment: Biodiversity & protected areas",7
"704","ATG","Environment: Density & urbanization",8
"705","ATG","Environment: Emissions",44
"706","ATG","Environment: Energy production & use",22
"707","ATG","Environment: Freshwater",9
